ID_VENTA,FECHA,NÂ°,NOMBRE,CANTIDAD,PRECIO,TOTAL,TIPO_PAGO,TIPO_PAGO_DETALLE,ORIGEN
3243,2026-01-26,116,COCA COLA  3L. UNI,1,13,13,Efectivo,Efectivo,MIGRACION_BASE
3242,2026-01-26,115,COCA COLA 2.5L UNI,3,10,30,Efectivo,Efectivo,MIGRACION_BASE
3241,2026-01-26,103,CUSQUEÑA LATASA TRIGO,6,6,36,Efectivo,Efectivo,MIGRACION_BASE
3240,2026-01-26,102,PILSEN LATA 325ML PEQUEÑA,3,5,15,Efectivo,Efectivo,MIGRACION_BASE
3239,2026-01-26,101,PILSEN LATASA UNIDAD,13,6,78,Efectivo,Efectivo,MIGRACION_BASE
3238,2026-01-26,98,MIKES UNI,3,6.5,19.5,Efectivo,Efectivo,MIGRACION_BASE
3237,2026-01-26,97,FOUR LOKO UNI,2,12,24,Efectivo,Efectivo,MIGRACION_BASE
3236,2026-01-26,93,RED BULL,2,9,18,Efectivo,Efectivo,MIGRACION_BASE
3235,2026-01-26,50,FLOR DE CAÑA 12 AÑOS,1,92,92,Efectivo,Efectivo,MIGRACION_BASE
3234,2026-01-26,38,CARTAVIO SUPERIOR 750 ML,1,27,27,Efectivo,Efectivo,MIGRACION_BASE
3233,2026-01-26,37,CARTAVIO CHATA 250 ML,1,12,12,Efectivo,Efectivo,MIGRACION_BASE
3232,2026-01-26,35,CARTAVIO BLACK 750 ML,1,27,27,Efectivo,Efectivo,MIGRACION_BASE
3231,2026-01-26,34,CARTAVIO BLACK 1L,1,33,33,Efectivo,Efectivo,MIGRACION_BASE
3230,2026-01-25,151,ENCENDEDOR,2,1,2,Efectivo,Efectivo,MIGRACION_BASE
3229,2026-01-25,150,CIGARROS GOLDEN CAJAS (- 2uni),1,4,4,Efectivo,Efectivo,MIGRACION_BASE
3228,2026-01-25,148,CIGARROS PALL MAL (UNIDAD),8,17,136,Efectivo,Efectivo,MIGRACION_BASE
3227,2026-01-25,146,CIGARROS LUCKY 20 UNI (UNIDAD),34,26,884,Efectivo,Efectivo,MIGRACION_BASE
3226,2026-01-25,145,CIGARROS LUCKY 10 UNI (CAJAS),1,14,14,Efectivo,Efectivo,MIGRACION_BASE
3225,2026-01-25,144,HIELO,2,5,10,Efectivo,Efectivo,MIGRACION_BASE
3224,2026-01-25,140,CERVEZA PILSEN 620ML CA,12,7,84,Efectivo,Efectivo,MIGRACION_BASE
3223,2026-01-25,138,TRIDENT,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
3222,2026-01-25,137,PIQUEO,1,2.5,2.5,Efectivo,Efectivo,MIGRACION_BASE
3221,2026-01-25,128,GINGER EVERVESS,2,6.5,13,Efectivo,Efectivo,MIGRACION_BASE
3220,2026-01-25,125,AGUA SOCOSANI 600 ML,1,2,2,Efectivo,Efectivo,MIGRACION_BASE
3219,2026-01-25,124,AGUA CIELO 600 ML,2,1.5,3,Efectivo,Efectivo,MIGRACION_BASE
3218,2026-01-25,121,AGUA SAN LUIS 600ML,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
3217,2026-01-25,120,AGUA SAN LUIS 2.5L,2,4,8,Efectivo,Efectivo,MIGRACION_BASE
3216,2026-01-25,119,INKA 600 ML,2,3.5,7,Efectivo,Efectivo,MIGRACION_BASE
3215,2026-01-25,118,COCA 600 ML,4,3.5,14,Efectivo,Efectivo,MIGRACION_BASE
3214,2026-01-25,115,COCA COLA 2.5L UNI,2,10,20,Efectivo,Efectivo,MIGRACION_BASE
3213,2026-01-25,108,LATA CUSQUEÑA NEGRA UNI,6,5.5,33,Efectivo,Efectivo,MIGRACION_BASE
3212,2026-01-25,103,CUSQUEÑA LATASA TRIGO,6,6,36,Efectivo,Efectivo,MIGRACION_BASE
3211,2026-01-25,101,PILSEN LATASA UNIDAD,8,6,48,Efectivo,Efectivo,MIGRACION_BASE
3210,2026-01-25,98,MIKES UNI,8,6.5,52,Efectivo,Efectivo,MIGRACION_BASE
3209,2026-01-25,97,FOUR LOKO UNI,1,12,12,Efectivo,Efectivo,MIGRACION_BASE
3208,2026-01-25,96,SPARK,1,0,0,Efectivo,Efectivo,MIGRACION_BASE
3207,2026-01-25,93,RED BULL,1,9,9,Efectivo,Efectivo,MIGRACION_BASE
3206,2026-01-25,70,PISCO QUEIROLO ITALIA,1,34.5,34.5,Efectivo,Efectivo,MIGRACION_BASE
3205,2026-01-25,41,CARTAVIO SELECTO 1 LITRO,1,38,38,Efectivo,Efectivo,MIGRACION_BASE
3204,2026-01-25,38,CARTAVIO SUPERIOR 750 ML,1,27,27,Efectivo,Efectivo,MIGRACION_BASE
3203,2026-01-25,37,CARTAVIO CHATA 250 ML,2,12,24,Efectivo,Efectivo,MIGRACION_BASE
3202,2026-01-25,26,JACK DANIELS DORADO HONEY,1,89,89,Efectivo,Efectivo,MIGRACION_BASE
3201,2026-01-25,25,JACK DANIELS NEGRO,1,89,89,Efectivo,Efectivo,MIGRACION_BASE
3200,2026-01-25,5,Vino Queirolo borgoña,1,19,19,Efectivo,Efectivo,MIGRACION_BASE
3199,2026-01-25,3,Vino Hacienda Abuelo borgoña,1,20,20,Efectivo,Efectivo,MIGRACION_BASE
3198,2026-01-24,151,ENCENDEDOR,1,1,1,Efectivo,Efectivo,MIGRACION_BASE
3197,2026-01-24,150,CIGARROS GOLDEN CAJAS (- 2uni),1,4,4,Efectivo,Efectivo,MIGRACION_BASE
3196,2026-01-24,149,CIGARROS ESSE (UNIDAD),3,15,45,Efectivo,Efectivo,MIGRACION_BASE
3195,2026-01-24,148,CIGARROS PALL MAL (UNIDAD),2,17,34,Efectivo,Efectivo,MIGRACION_BASE
3194,2026-01-24,147,MARLBORO CANELA,4,26,104,Efectivo,Efectivo,MIGRACION_BASE
3193,2026-01-24,146,CIGARROS LUCKY 20 UNI (UNIDAD),42,26,1092,Efectivo,Efectivo,MIGRACION_BASE
3192,2026-01-24,145,CIGARROS LUCKY 10 UNI (CAJAS),2,14,28,Efectivo,Efectivo,MIGRACION_BASE
3191,2026-01-24,144,HIELO,4,5,20,Efectivo,Efectivo,MIGRACION_BASE
3190,2026-01-24,138,TRIDENT,3,1.5,4.5,Efectivo,Efectivo,MIGRACION_BASE
3189,2026-01-24,137,PIQUEO,2,2.5,5,Efectivo,Efectivo,MIGRACION_BASE
3188,2026-01-24,136,360 ENERGIZANTE,1,2.5,2.5,Efectivo,Efectivo,MIGRACION_BASE
3187,2026-01-24,135,VOLT ENERGIZANTE,1,2.5,2.5,Efectivo,Efectivo,MIGRACION_BASE
3186,2026-01-24,134,GATORADE,1,2.5,2.5,Efectivo,Efectivo,MIGRACION_BASE
3185,2026-01-24,128,GINGER EVERVESS,3,6.5,19.5,Efectivo,Efectivo,MIGRACION_BASE
3184,2026-01-24,125,AGUA SOCOSANI 600 ML,2,2,4,Efectivo,Efectivo,MIGRACION_BASE
3183,2026-01-24,124,AGUA CIELO 600 ML,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
3182,2026-01-24,123,"AGUA CIELO 2,5L",4,4,16,Efectivo,Efectivo,MIGRACION_BASE
3181,2026-01-24,122,AGUA CIELO 1L,1,2.5,2.5,Efectivo,Efectivo,MIGRACION_BASE
3180,2026-01-24,115,COCA COLA 2.5L UNI,4,10,40,Efectivo,Efectivo,MIGRACION_BASE
3179,2026-01-24,114,JUGO WATTS UNI 1l,1,6.5,6.5,Efectivo,Efectivo,MIGRACION_BASE
3178,2026-01-24,113,JUGO GLORIA UNI 1L,1,6,6,Efectivo,Efectivo,MIGRACION_BASE
3177,2026-01-24,105,CORONA UNI,6,5.5,33,Efectivo,Efectivo,MIGRACION_BASE
3176,2026-01-24,104,PILSEN BOTELLA PEQUEÑA UNI,6,5,30,Efectivo,Efectivo,MIGRACION_BASE
3175,2026-01-24,103,CUSQUEÑA LATASA TRIGO,18,6,108,Efectivo,Efectivo,MIGRACION_BASE
3174,2026-01-24,101,PILSEN LATASA UNIDAD,15,6,90,Efectivo,Efectivo,MIGRACION_BASE
3173,2026-01-24,98,MIKES UNI,4,6.5,26,Efectivo,Efectivo,MIGRACION_BASE
3172,2026-01-24,93,RED BULL,1,9,9,Efectivo,Efectivo,MIGRACION_BASE
3171,2026-01-24,91,JAGER 1L,1,0,0,Efectivo,Efectivo,MIGRACION_BASE
3170,2026-01-24,90,JAGER 700ML,1,0,0,Efectivo,Efectivo,MIGRACION_BASE
3169,2026-01-24,84,GIN BEEFEATER PINK,1,87,87,Efectivo,Efectivo,MIGRACION_BASE
3168,2026-01-24,75,SMIRNOFF MANZANA,1,38,38,Efectivo,Efectivo,MIGRACION_BASE
3167,2026-01-24,47,FLOR DE CAÑA 4 AÑOS 750 ML,1,40,40,Efectivo,Efectivo,MIGRACION_BASE
3166,2026-01-24,42,CARTAVIO RESERVA 750ML,1,40,40,Efectivo,Efectivo,MIGRACION_BASE
3165,2026-01-24,40,CARTAVIO SELECTO 750ML,1,32,32,Efectivo,Efectivo,MIGRACION_BASE
3164,2026-01-24,37,CARTAVIO CHATA 250 ML,1,12,12,Efectivo,Efectivo,MIGRACION_BASE
3163,2026-01-24,28,JACK DANIELS VERDE,1,92,92,Efectivo,Efectivo,MIGRACION_BASE
3162,2026-01-24,26,JACK DANIELS DORADO HONEY,1,89,89,Efectivo,Efectivo,MIGRACION_BASE
3161,2026-01-24,23,BALLANTINES,1,50,50,Efectivo,Efectivo,MIGRACION_BASE
3160,2026-01-24,22,OLD PARR,1,105,105,Efectivo,Efectivo,MIGRACION_BASE
3159,2026-01-24,13,Vino Cuneo 1.5 L,2,24,48,Efectivo,Efectivo,MIGRACION_BASE
3158,2026-01-24,10,Vino Mistela,1,12,12,Efectivo,Efectivo,MIGRACION_BASE
3157,2026-01-24,5,Vino Queirolo borgoña,2,19,38,Efectivo,Efectivo,MIGRACION_BASE
3156,2026-01-24,4,Vino Queirolo rose,1,19,19,Efectivo,Efectivo,MIGRACION_BASE
3155,2026-01-24,2,vino hacienda abuelo rose,1,20,20,Efectivo,Efectivo,MIGRACION_BASE
3154,2026-01-23,149,CIGARROS ESSE (UNIDAD),5,15,75,Efectivo,Efectivo,MIGRACION_BASE
3153,2026-01-23,148,CIGARROS PALL MAL (UNIDAD),6,17,102,Efectivo,Efectivo,MIGRACION_BASE
3152,2026-01-23,146,CIGARROS LUCKY 20 UNI (UNIDAD),32,26,832,Efectivo,Efectivo,MIGRACION_BASE
3151,2026-01-23,145,CIGARROS LUCKY 10 UNI (CAJAS),3,14,42,Efectivo,Efectivo,MIGRACION_BASE
3150,2026-01-23,144,HIELO,2,5,10,Efectivo,Efectivo,MIGRACION_BASE
3149,2026-01-23,141,CERVEZA AREQUIPEÑA 620ML CAJ,6,7,42,Efectivo,Efectivo,MIGRACION_BASE
3148,2026-01-23,139,HALLS,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
3147,2026-01-23,138,TRIDENT,3,1.5,4.5,Efectivo,Efectivo,MIGRACION_BASE
3146,2026-01-23,136,360 ENERGIZANTE,1,2.5,2.5,Efectivo,Efectivo,MIGRACION_BASE
3145,2026-01-23,135,VOLT ENERGIZANTE,6,2.5,15,Efectivo,Efectivo,MIGRACION_BASE
3144,2026-01-23,134,GATORADE,2,2.5,5,Efectivo,Efectivo,MIGRACION_BASE
3143,2026-01-23,131,PEPSI 2L,1,8,8,Efectivo,Efectivo,MIGRACION_BASE
3142,2026-01-23,128,GINGER EVERVESS,1,6.5,6.5,Efectivo,Efectivo,MIGRACION_BASE
3141,2026-01-23,124,AGUA CIELO 600 ML,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
3140,2026-01-23,123,"AGUA CIELO 2,5L",1,4,4,Efectivo,Efectivo,MIGRACION_BASE
3139,2026-01-23,120,AGUA SAN LUIS 2.5L,2,4,8,Efectivo,Efectivo,MIGRACION_BASE
3138,2026-01-23,119,INKA 600 ML,1,3.5,3.5,Efectivo,Efectivo,MIGRACION_BASE
3137,2026-01-23,118,COCA 600 ML,1,3.5,3.5,Efectivo,Efectivo,MIGRACION_BASE
3136,2026-01-23,116,COCA COLA  3L. UNI,2,13,26,Efectivo,Efectivo,MIGRACION_BASE
3135,2026-01-23,115,COCA COLA 2.5L UNI,1,10,10,Efectivo,Efectivo,MIGRACION_BASE
3134,2026-01-23,114,JUGO WATTS UNI 1l,1,6.5,6.5,Efectivo,Efectivo,MIGRACION_BASE
3133,2026-01-23,105,CORONA UNI,12,5.5,66,Efectivo,Efectivo,MIGRACION_BASE
3132,2026-01-23,103,CUSQUEÑA LATASA TRIGO,12,6,72,Efectivo,Efectivo,MIGRACION_BASE
3131,2026-01-23,102,PILSEN LATA 325ML PEQUEÑA,24,5,120,Efectivo,Efectivo,MIGRACION_BASE
3130,2026-01-23,101,PILSEN LATASA UNIDAD,6,6,36,Efectivo,Efectivo,MIGRACION_BASE
3129,2026-01-23,98,MIKES UNI,2,6.5,13,Efectivo,Efectivo,MIGRACION_BASE
3128,2026-01-23,97,FOUR LOKO UNI,7,12,84,Efectivo,Efectivo,MIGRACION_BASE
3127,2026-01-23,96,SPARK,6,0,0,Efectivo,Efectivo,MIGRACION_BASE
3126,2026-01-23,91,JAGER 1L,1,0,0,Efectivo,Efectivo,MIGRACION_BASE
3125,2026-01-23,90,JAGER 700ML,1,0,0,Efectivo,Efectivo,MIGRACION_BASE
3124,2026-01-23,89,FERNET,1,46,46,Efectivo,Efectivo,MIGRACION_BASE
3123,2026-01-23,83,RUSSKAYA VERDE 750ML,1,28,28,Efectivo,Efectivo,MIGRACION_BASE
3122,2026-01-23,50,FLOR DE CAÑA 12 AÑOS,1,92,92,Efectivo,Efectivo,MIGRACION_BASE
3121,2026-01-23,38,CARTAVIO SUPERIOR 750 ML,1,27,27,Efectivo,Efectivo,MIGRACION_BASE
3120,2026-01-23,35,CARTAVIO BLACK 750 ML,2,27,54,Efectivo,Efectivo,MIGRACION_BASE
3119,2026-01-23,29,SOMETHING SPECIAL,2,51,102,Efectivo,Efectivo,MIGRACION_BASE
3118,2026-01-23,24,SOMETHING SPECIAL PACK,1,52,52,Efectivo,Efectivo,MIGRACION_BASE
3117,2026-01-23,13,Vino Cuneo 1.5 L,1,24,24,Efectivo,Efectivo,MIGRACION_BASE
3116,2026-01-23,3,Vino Hacienda Abuelo borgoña,1,20,20,Efectivo,Efectivo,MIGRACION_BASE
3115,2026-01-23,2,vino hacienda abuelo rose,2,20,40,Efectivo,Efectivo,MIGRACION_BASE
3114,2026-01-22,151,ENCENDEDOR,1,1,1,Efectivo,Efectivo,MIGRACION_BASE
3113,2026-01-22,150,CIGARROS GOLDEN CAJAS (- 2uni),3,4,12,Efectivo,Efectivo,MIGRACION_BASE
3112,2026-01-22,148,CIGARROS PALL MAL (UNIDAD),6,17,102,Efectivo,Efectivo,MIGRACION_BASE
3111,2026-01-22,147,MARLBORO CANELA,20,26,520,Efectivo,Efectivo,MIGRACION_BASE
3110,2026-01-22,146,CIGARROS LUCKY 20 UNI (UNIDAD),6,26,156,Efectivo,Efectivo,MIGRACION_BASE
3109,2026-01-22,144,HIELO,1,5,5,Efectivo,Efectivo,MIGRACION_BASE
3108,2026-01-22,137,PIQUEO,1,2.5,2.5,Efectivo,Efectivo,MIGRACION_BASE
3107,2026-01-22,136,360 ENERGIZANTE,1,2.5,2.5,Efectivo,Efectivo,MIGRACION_BASE
3106,2026-01-22,130,SPRITE 2.5L,2,8,16,Efectivo,Efectivo,MIGRACION_BASE
3105,2026-01-22,128,GINGER EVERVESS,1,6.5,6.5,Efectivo,Efectivo,MIGRACION_BASE
3104,2026-01-22,123,"AGUA CIELO 2,5L",1,4,4,Efectivo,Efectivo,MIGRACION_BASE
3103,2026-01-22,122,AGUA CIELO 1L,1,2.5,2.5,Efectivo,Efectivo,MIGRACION_BASE
3102,2026-01-22,120,AGUA SAN LUIS 2.5L,1,4,4,Efectivo,Efectivo,MIGRACION_BASE
3101,2026-01-22,119,INKA 600 ML,2,3.5,7,Efectivo,Efectivo,MIGRACION_BASE
3100,2026-01-22,118,COCA 600 ML,2,3.5,7,Efectivo,Efectivo,MIGRACION_BASE
3099,2026-01-22,117,COCA COLA 1L,1,5.5,5.5,Efectivo,Efectivo,MIGRACION_BASE
3098,2026-01-22,115,COCA COLA 2.5L UNI,4,10,40,Efectivo,Efectivo,MIGRACION_BASE
3097,2026-01-22,103,CUSQUEÑA LATASA TRIGO,2,6,12,Efectivo,Efectivo,MIGRACION_BASE
3096,2026-01-22,101,PILSEN LATASA UNIDAD,4,6,24,Efectivo,Efectivo,MIGRACION_BASE
3095,2026-01-22,98,MIKES UNI,6,6.5,39,Efectivo,Efectivo,MIGRACION_BASE
3094,2026-01-22,97,FOUR LOKO UNI,3,12,36,Efectivo,Efectivo,MIGRACION_BASE
3093,2026-01-22,96,SPARK,2,0,0,Efectivo,Efectivo,MIGRACION_BASE
3092,2026-01-22,82,RUSSKAYA PINK 750 ML,1,28,28,Efectivo,Efectivo,MIGRACION_BASE
3091,2026-01-22,80,RUSSKAYA NEUTRO 750ML,1,27,27,Efectivo,Efectivo,MIGRACION_BASE
3090,2026-01-22,54,TEQUILA JOSE CUERVO DORADO,1,62,62,Efectivo,Efectivo,MIGRACION_BASE
3089,2026-01-22,53,MEDELLIN 750 ML,1,35,35,Efectivo,Efectivo,MIGRACION_BASE
3088,2026-01-22,51,BARCELO 1L,2,55,110,Efectivo,Efectivo,MIGRACION_BASE
3087,2026-01-22,49,FLOR DE CAÑA 7 AÑOS 750 ML,1,58,58,Efectivo,Efectivo,MIGRACION_BASE
3086,2026-01-22,41,CARTAVIO SELECTO 1 LITRO,2,38,76,Efectivo,Efectivo,MIGRACION_BASE
3085,2026-01-22,35,CARTAVIO BLACK 750 ML,1,27,27,Efectivo,Efectivo,MIGRACION_BASE
3084,2026-01-22,15,JOHNNIE WALKER BLACK LABEL,1,120,120,Efectivo,Efectivo,MIGRACION_BASE
3083,2026-01-22,4,Vino Queirolo rose,2,19,38,Efectivo,Efectivo,MIGRACION_BASE
3082,2026-01-21,151,ENCENDEDOR,2,1,2,Efectivo,Efectivo,MIGRACION_BASE
3081,2026-01-21,150,CIGARROS GOLDEN CAJAS (- 2uni),2,4,8,Efectivo,Efectivo,MIGRACION_BASE
3080,2026-01-21,149,CIGARROS ESSE (UNIDAD),23,15,345,Efectivo,Efectivo,MIGRACION_BASE
3079,2026-01-21,148,CIGARROS PALL MAL (UNIDAD),5,17,85,Efectivo,Efectivo,MIGRACION_BASE
3078,2026-01-21,146,CIGARROS LUCKY 20 UNI (UNIDAD),8,26,208,Efectivo,Efectivo,MIGRACION_BASE
3077,2026-01-21,144,HIELO,1,5,5,Efectivo,Efectivo,MIGRACION_BASE
3076,2026-01-21,139,HALLS,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
3075,2026-01-21,138,TRIDENT,4,1.5,6,Efectivo,Efectivo,MIGRACION_BASE
3074,2026-01-21,137,PIQUEO,1,2.5,2.5,Efectivo,Efectivo,MIGRACION_BASE
3073,2026-01-21,132,"GUARANA 2,5L",1,6,6,Efectivo,Efectivo,MIGRACION_BASE
3072,2026-01-21,130,SPRITE 2.5L,4,8,32,Efectivo,Efectivo,MIGRACION_BASE
3071,2026-01-21,128,GINGER EVERVESS,1,6.5,6.5,Efectivo,Efectivo,MIGRACION_BASE
3070,2026-01-21,125,AGUA SOCOSANI 600 ML,1,2,2,Efectivo,Efectivo,MIGRACION_BASE
3069,2026-01-21,124,AGUA CIELO 600 ML,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
3068,2026-01-21,123,"AGUA CIELO 2,5L",1,4,4,Efectivo,Efectivo,MIGRACION_BASE
3067,2026-01-21,122,AGUA CIELO 1L,3,2.5,7.5,Efectivo,Efectivo,MIGRACION_BASE
3066,2026-01-21,118,COCA 600 ML,6,3.5,21,Efectivo,Efectivo,MIGRACION_BASE
3065,2026-01-21,117,COCA COLA 1L,1,5.5,5.5,Efectivo,Efectivo,MIGRACION_BASE
3064,2026-01-21,116,COCA COLA  3L. UNI,1,13,13,Efectivo,Efectivo,MIGRACION_BASE
3063,2026-01-21,115,COCA COLA 2.5L UNI,2,10,20,Efectivo,Efectivo,MIGRACION_BASE
3062,2026-01-21,110,BOTELLA CUZQUEÑA NEGRA PEQUEÑA UNI,1,5,5,Efectivo,Efectivo,MIGRACION_BASE
3061,2026-01-21,103,CUSQUEÑA LATASA TRIGO,1,6,6,Efectivo,Efectivo,MIGRACION_BASE
3060,2026-01-21,102,PILSEN LATA 325ML PEQUEÑA,6,5,30,Efectivo,Efectivo,MIGRACION_BASE
3059,2026-01-21,101,PILSEN LATASA UNIDAD,31,6,186,Efectivo,Efectivo,MIGRACION_BASE
3058,2026-01-21,99,TABERNERO SOUR,2,21,42,Efectivo,Efectivo,MIGRACION_BASE
3057,2026-01-21,96,SPARK,5,0,0,Efectivo,Efectivo,MIGRACION_BASE
3056,2026-01-21,74,SMIRNOFF NEUTRO,2,35,70,Efectivo,Efectivo,MIGRACION_BASE
3055,2026-01-21,53,MEDELLIN 750 ML,2,35,70,Efectivo,Efectivo,MIGRACION_BASE
3054,2026-01-21,37,CARTAVIO CHATA 250 ML,5,12,60,Efectivo,Efectivo,MIGRACION_BASE
3053,2026-01-21,34,CARTAVIO BLACK 1L,1,33,33,Efectivo,Efectivo,MIGRACION_BASE
3052,2026-01-21,5,Vino Queirolo borgoña,4,19,76,Efectivo,Efectivo,MIGRACION_BASE
3051,2026-01-19,150,CIGARROS GOLDEN CAJAS (- 2uni),1,4,4,Efectivo,Efectivo,MIGRACION_BASE
3050,2026-01-19,148,CIGARROS PALL MAL (UNIDAD),4,17,68,Efectivo,Efectivo,MIGRACION_BASE
3049,2026-01-19,147,MARLBORO CANELA,2,26,52,Efectivo,Efectivo,MIGRACION_BASE
3048,2026-01-19,146,CIGARROS LUCKY 20 UNI (UNIDAD),2,26,52,Efectivo,Efectivo,MIGRACION_BASE
3047,2026-01-19,143,CERVEZA PILSEN 1L,2,0,0,Efectivo,Efectivo,MIGRACION_BASE
3046,2026-01-19,139,HALLS,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
3045,2026-01-19,138,TRIDENT,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
3044,2026-01-19,137,PIQUEO,1,2.5,2.5,Efectivo,Efectivo,MIGRACION_BASE
3043,2026-01-19,134,GATORADE,2,2.5,5,Efectivo,Efectivo,MIGRACION_BASE
3042,2026-01-19,131,PEPSI 2L,1,8,8,Efectivo,Efectivo,MIGRACION_BASE
3041,2026-01-19,124,AGUA CIELO 600 ML,2,1.5,3,Efectivo,Efectivo,MIGRACION_BASE
3040,2026-01-19,121,AGUA SAN LUIS 600ML,3,1.5,4.5,Efectivo,Efectivo,MIGRACION_BASE
3039,2026-01-19,119,INKA 600 ML,2,3.5,7,Efectivo,Efectivo,MIGRACION_BASE
3038,2026-01-19,117,COCA COLA 1L,1,5.5,5.5,Efectivo,Efectivo,MIGRACION_BASE
3037,2026-01-19,113,JUGO GLORIA UNI 1L,1,6,6,Efectivo,Efectivo,MIGRACION_BASE
3036,2026-01-19,109,BOTELLA CUSQUEÑA TRIGO PEQUEÑA UNI,6,5,30,Efectivo,Efectivo,MIGRACION_BASE
3035,2026-01-19,108,LATA CUSQUEÑA NEGRA UNI,1,5.5,5.5,Efectivo,Efectivo,MIGRACION_BASE
3034,2026-01-19,103,CUSQUEÑA LATASA TRIGO,12,6,72,Efectivo,Efectivo,MIGRACION_BASE
3033,2026-01-19,101,PILSEN LATASA UNIDAD,2,6,12,Efectivo,Efectivo,MIGRACION_BASE
3032,2026-01-19,99,TABERNERO SOUR,1,21,21,Efectivo,Efectivo,MIGRACION_BASE
3031,2026-01-19,98,MIKES UNI,2,6.5,13,Efectivo,Efectivo,MIGRACION_BASE
3030,2026-01-19,96,SPARK,2,0,0,Efectivo,Efectivo,MIGRACION_BASE
3029,2026-01-19,39,CARTAVIO BLANCO 750ML,2,27,54,Efectivo,Efectivo,MIGRACION_BASE
3028,2026-01-19,37,CARTAVIO CHATA 250 ML,1,12,12,Efectivo,Efectivo,MIGRACION_BASE
3027,2026-01-19,35,CARTAVIO BLACK 750 ML,1,27,27,Efectivo,Efectivo,MIGRACION_BASE
3026,2026-01-18,151,ENCENDEDOR,1,1,1,Efectivo,Efectivo,MIGRACION_BASE
3025,2026-01-18,150,CIGARROS GOLDEN CAJAS (- 2uni),2,4,8,Efectivo,Efectivo,MIGRACION_BASE
3024,2026-01-18,149,CIGARROS ESSE (UNIDAD),2,15,30,Efectivo,Efectivo,MIGRACION_BASE
3023,2026-01-18,148,CIGARROS PALL MAL (UNIDAD),4,17,68,Efectivo,Efectivo,MIGRACION_BASE
3022,2026-01-18,146,CIGARROS LUCKY 20 UNI (UNIDAD),11,26,286,Efectivo,Efectivo,MIGRACION_BASE
3021,2026-01-18,145,CIGARROS LUCKY 10 UNI (CAJAS),3,14,42,Efectivo,Efectivo,MIGRACION_BASE
3020,2026-01-18,144,HIELO,1,5,5,Efectivo,Efectivo,MIGRACION_BASE
3019,2026-01-18,141,CERVEZA AREQUIPEÑA 620ML CAJ,16,7,112,Efectivo,Efectivo,MIGRACION_BASE
3018,2026-01-18,138,TRIDENT,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
3017,2026-01-18,137,PIQUEO,4,2.5,10,Efectivo,Efectivo,MIGRACION_BASE
3016,2026-01-18,136,360 ENERGIZANTE,1,2.5,2.5,Efectivo,Efectivo,MIGRACION_BASE
3015,2026-01-18,134,GATORADE,1,2.5,2.5,Efectivo,Efectivo,MIGRACION_BASE
3014,2026-01-18,131,PEPSI 2L,1,8,8,Efectivo,Efectivo,MIGRACION_BASE
3013,2026-01-18,129,AGUA TONICA EVERVESS,2,7.5,15,Efectivo,Efectivo,MIGRACION_BASE
3012,2026-01-18,128,GINGER EVERVESS,2,6.5,13,Efectivo,Efectivo,MIGRACION_BASE
3011,2026-01-18,124,AGUA CIELO 600 ML,1,1.5,1.5,Efectivo,Efectivo,MIGRACION_BASE
3010,2026-01-18,122,AGUA CIELO 1L,1,2.5,2.5,Efectivo,Efectivo,MIGRACION_BASE
3009,2026-01-18,118,COCA 600 ML,2,3.5,7,Efectivo,Efectivo,MIGRACION_BASE
3008,2026-01-18,117,COCA COLA 1L,2,5.5,11,Efectivo,Efectivo,MIGRACION_BASE
3007,2026-01-18,116,COCA COLA  3L. UNI,1,13,13,Efectivo,Efectivo,MIGRACION_BASE
3006,2026-01-18,113,JUGO GLORIA UNI 1L,1,6,6,Efectivo,Efectivo,MIGRACION_BASE
3005,2026-01-18,112,JUGO DEL VALLE UNI 1L,2,6,12,Efectivo,Efectivo,MIGRACION_BASE
3004,2026-01-18,111,TRES CRUCES UNI,6,4.5,27,Efectivo,Efectivo,MIGRACION_BASE
3003,2026-01-18,104,PILSEN BOTELLA PEQUEÑA UNI,6,5,30,Efectivo,Efectivo,MIGRACION_BASE
3002,2026-01-18,100,HITT 700ML,1,13.5,13.5,Efectivo,Efectivo,MIGRACION_BASE
3001,2026-01-18,94,MONSTER,1,9,9,Efectivo,Efectivo,MIGRACION_BASE
3000,2026-01-18,91,JAGER 1L,1,0,0,Efectivo,Efectivo,MIGRACION_BASE
2999,2026-01-18,53,MEDELLIN 750 ML,1,35,35,Efectivo,Efectivo,MIGRACION_BASE
2998,2026-01-18,46,FLOR DE CAÑA 5 AÑOS 1L,1,50,50,Efectivo,Efectivo,MIGRACION_BASE
2997,2026-01-18,32,OLD TIMES ROJO 750 ML,1,25,25,Efectivo,Efectivo,MIGRACION_BASE
2996,2026-01-18,28,JACK DANIELS VERDE,1,92,92,Efectivo,Efectivo,MIGRACION_BASE
